id,ecode,ingredient_name,category,id_status,desc
259,E524,Sodium hydroxide,Acidity regulator,1,"Prepared from natural salt. Strong alkali used as acidity regulator. Also used to enhance the industrial peeling of fruits, also to blacken olives and in the preparation of caramel. It is found in many products, including bakery goods, cocoa products, coffee creamer, black olives. Acceptable daily intake is not determined."
260,E525,Potassium hydroxide,Acidity regulator,1,"Prepared from the natural salt potassium chloride. Strong alkali used as acidity regulator. Also used to enhance the industrial peeling of fruits and to blacken olives. Found in Products like Bakery goods, cocoa products, black olives and the colour annatto (E160b) Acceptable daily intake is not determined."
261,E526,Calcium hydroxide,"Acidity regulator, firming agent",1,"Prepared from the natural salt calcium oxide. Strong alkali used as acidity regulator, for example in wine. A solution of calcium hydroxide can be used to preserve eggs. A solution of calcium hydroxide and sugar (1:3) is used to regulate the acidity in frozen products. It strengthens the structure of vegetables during processing. Found in Cheese, cocoa products, wine, nutmeg, sweet frozen products and dried fish. Acceptable daily intake is not determined."
262,E527,Ammonium hydroxide,Acidity regulator,1,"Prepared from the ammonia and water. Strong alkali used as acidity regulator. Also used for the production of caramel. Used in Egg , cocoa products, colours. Acceptable daily intake is not determined."
263,E528,Magnesium hydroxide,Acidity regulator,1,Prepared from natural minerals. Strong alkali used as acidity regulator. Used in cheese to enhance rennet and stabilises the colour of vegetables during canning. Used in Cheese and canned vegetables Acceptable daily intake is not determined. It may act as a Laxative in high concentration.
264,E529,Calcium oxide,"Acidity regulator, improving agent",1,"Prepared from chalk and used as an acidity regulator. Also used in the manufacture of sugar to remove impurities, in bakery products as stabiliser and as a nutrient for yeast. It is also used in the preparation of intestines for sausages (as cover, not filling). Found in cocoa products, bakery products, intestines. Acceptable daily intake is not determined."
265,E530,Magnesium oxide,Acidity regulator,1,halal Prepared from several minerals. Used as acidity regulator and anti-caking agent. Found in Cocoa products and bakery products Acceptable daily intake is not determined. Magnesium acts as a laxative in high concentrations.
266,E535,Sodium ferrocyanide,"Acidity regulator, anti-caking agent",1,"Prepared from hydrogen ferrocyanide and sodium hydroxide. Used as metal binder and anti-caking agent. Found in Salt. Acceptable daily intake suggested by health authorities is upto 25 mg/kg bodyweight. Use is very limited, partly due to the strong yellow colour."
267,E536,Potassium ferrocyanide,Anti-caking agent,1,Prepared from hydrogen ferrocyanide and potassium hydroxide. Used as anti-caking agent and to remove copper from red wine. Copper is used as a fungicide on grapes. Found in Salt. Acceptable daily intake suggested by health authorities is Up to 25 mg/kg bodyweight.
268,E538,Calcium ferrocyanide,Anti-caking agent,1,"It is a Synthetic compound used as an anti-oxidant, especially to inhibit browning in potato products. Acceptable daily intake suggested by health authorities is upto 0. 7 mg/kg bodyweight ."
269,E541,"Sodium aluminium phosphate, acidic",Emulsifier,1,"Synthetically produced from aluminium, phosphoric acid and sodium hydroxide. The acid form is used in baking powder for slow baking processes at low temperature; the alkaline form is used as an emulsifier in processed cheese. Acceptable daily intake is upto 0. 6 mg/kg bodyweight."
270,E542,Bone phosphate,Anti-caking agent [animal origin],2,"Produced from animal bones. Used as an anti-caking agent, emulsifier and source of phosphorous in food supplements. Main use, however, is in cosmetics (such as tooth paste). Found in dry products and cane sugar. Acceptable daily intake suggested by health authorities is upto 70 mg/kg bodyweight. Phosphates are normal essential salts for the body. In view of the need to avoid calcium deficiency, their use is limited, as they bind to calcium readily."
271,E543,Calcium sodium polyphosphate,,1,Produced from sodium phosphate and calcium phosphate from non-animal origin. Used as emulsifier and stabilizer. Found in Processed cheese and frozen bakery products. Acceptable daily intake suggested by health authorities is upto 70 mg/kg bodyweight.
272,E544,Calcium polyphosphate,Emulsifier,1,Produced by heating calcium phosphate. Used as emulsifier and stabiliser. Found in Processed cheese. Acceptable daily intake suggested by health authorities is upto 70 mg/kg bodyweight.
273,E545,Aluminium polyphosphate,Emulsifier,1,Produced by heating ammonium hydrogen phosphate. Used as emulsifier and stabiliser. Also used as nutrient for yeast and increases water binding properties. Found in Processed cheese and frozen poultry. Acceptable daily intake suggested by health authorities is upto 70 mg/kg bodyweight.
274,E546,Magnesium pyrophosphate,,1,"Produced by heating magnesium phosphate. Used as emulsifier and stabiliser. Found in processed cheese. Acceptable daily intake suggested by authorities is upto 70 mg/kg bodyweight. Phosphates are normal essential salts for the body. In view of the need to avoid calcium deficiency, their use is limited, as they bind to calcium readily. They have no side effects."
275,E550,Sodium silicate,Anti-caking agent,1,"Produced by heating siliciumdioxide (quartz, sand) and sodiumcarbonate. Used as anti-caking agent, to preserve eggs, and to improve mechanical peeling of peaches. Also as a carrier for aromas. Found in Canned peaches , preserved eggs and vanilla powder. Acceptable daily intake is not determined."
276,E551,Silicon dioxide (Silica),"Emulsifier, anti-caking agent",1,"Produced from sand. Used as anti-caking agent, to remove protein and yeast in beer and wine production and as anti-foaming agent. Found in many dry products. Acceptable daily intake is not yet determined."
277,E552,Calcium silicate,Anti-caking agent,1,Produced from chalk and special sand. Used as anti-caking agent. Found in many dry products. Acceptable daily intake is not yet determined.
278,E553a,(i) Magnesium silicate (ii) Magnesium trisilicate,Anti-caking agent,1,"Produced from magnesium sulphate and sodium silicate or directly from minerals such as talcum, sepiolite and steatite. Used as anti caking and filling agent. Also used as coating. Found in many dry products. Main use is in cosmetics. Acceptable daily intake is not yet determined."
279,E553b,Talc,Anti-caking agent,1,"Produced directly from minerals such as talcum, sepiolite and steatite. Used as anti caking and filling agent. Also used as coating. Found in many dry products. Main use is in cosmetics. Acceptable daily intake is not yet determined."
280,E554,Sodium aluminium silicate,Anti-caking agent,1,Produced from several natural minerals. Used as anti-caking agent. Found in many dry products. Acceptable daily intake is not yet determined.
281,E555,Potassium aluminium silicate,Anti-caking agent,1,"Produced from several natural minerals. Used as anti-caking agent. Found in dry products, but hardly used. Acceptable daily intake is not determined."
282,E556,Calcium aluminium silicate,Anti-caking agent,1,"Produced from several natural minerals. Used as anti-caking agent. Found in dry products, but hardly used. Acceptable daily intake is not determined."
283,E558,Bentonite,Anti-caking agent,1,"A natural type of clay from volcanic origin. Used as anti-caking agent and emulsifier. Also used as clarifying agent in fruit juice preparations. Found in fruit juices, aromas. Main use, however, is in cosmetics. Acceptable daily intake is not determined ."
284,E559,Aluminium silicate (Kaolin),Anti-caking agent,1,"A fine usually white clay formed by the weathering of aluminous minerals (such as feldspar). Used as anti-caking agent and carrier for aromas. Found in Instant coffee, milk powder, aromas. Main use, however, is in cosmetics and pharmaceutical preparations (antacid). Acceptable daily intake is not determined."
285,E570,Stearic acid (Fatty acid),Anti-caking agent,4,"A normal part of any fat. Commercially prepared from cottonseed oil, but animal origin can not be excluded. Used as anti-caking agent and plasticizer in chewing gum. Also used in flavours. Found in Chewing gum, butter aroma/flavour, bakery products. Also used in cosmetics and pharmaceutical preparations. Acceptable daily intake is not determined. Although stearic acid and stearates are commercially obtained from plant sources, the use of animal fat (including pork and beef) can not be excluded. Only the producer can provide information on the origin."
286,E571,Amonium stearate,,4,"Ammonium salt of stearic acid. Used as anti-caking and anti-foaming agent in sugar production. Found in Sugar, but mainly used in cosmetics. Acceptable daily intake is not determined. Although stearic acid and stearates are commercially obtained from plant sources, the use of animal fat (including pork and beef) can not be excluded. Only the producer can provide information on the origin."
287,E572,"Magnesium stearate, calcium stearate","Emulsifier, anti-caking agent",4,"Magnesium salt of stearic acid . Used as anti-caking agent and emulsifier. Used in Confectionary. Main use is in cosmetics (baby powder) Acceptable daily intake is not determined. Although stearic acid and stearates are commercially obtained from plant sources, the use of animal fat (including pork and beef) can not be excluded. Only the producer can provide information on the origin."
288,E574,Gluconic acid,Acidity regulator,1,"Synthetic, or produced by fungi from sugar. Sequestrant (binds metals). Found in fruit juices, jelly-powder. Acceptable daily intake suggested by health authorities is upto 50 mg/kg bodyweight."
289,E575,Glucono-delta-lactone,"Acidity regulator, sequestrant",1,"Synthetic, or produced by bacteria from sugar. Sequestrant (binds metals) in many products. Also used in processing equipment to avoid precipitation of calcium and magnesium. Found in many different productsAcceptable daily intake is not determined."
290,E576,Sodium gluconate,Sequestrant,1,Sodium salt of gluconic acid. Sequestrant (binds metals) in many products. Also used as nutrient for yeast. Found in many different products. Acceptable daily intake is upto 50 mg/kg bodyweight.
291,E577,Potassium gluconate,Sequestrant,1,Potassium salt of gluconic acid. Sequestrant (binds metals) in many products. Also used as nutrient for yeast. Found in pudding powders and custard. Acceptable daily intake suggested by health authorities is upto 50 mg/kg bodyweight .
292,E578,Calcium gluconate,Firming agent,1,"Calcium salt of gluconic acid. It is an anti-caking agent and strengthens the structure of canned vegetables. Found in pudding powders, custard, canned vegetables and bakery products. Acceptable daily intake suggested by health authorities is upto 50 mg/kg bodyweight."
293,E579,Ferrous gluconate,Colouring,1,"Iron salt of gluconic acid . Used as a colour and iron supplement. Found in olives, food supplements. Acceptable daily intake suggested by health authorities is upto 0. 8 mg/kg bodyweight ."
294,E585,Ferrous lactate,Colouring,1,Iron salt of lactic acid. Used as an Iron supplement found in Infant formula as an added nutrient supplement. Acceptable daily intake suggested by health authorities is upto 0. 8 mg/kg bodyweight.
295,E620,Glutamic acid,Flavour enhancer,1,"Natural amino acid (building block of protein). Commercially prepared from molasses by bacterial fermentation. Also prepared from vegetable protein, such as gluten, or soy protein. Glutamic acid and glutamates are present in all proteins. Free glutamates are present in high concentrations in ripened cheese, breast milk, tomatoes and sardines. A Flavour enhancer Glutamic acid and glutamates have the specific umami taste and enhance many other flavours, thereby reducing the amounts of salt needed in a product. Acceptable daily intake is not determined. Glutamates may not be used in products intended for children under 12 weeks."
296,E621,Monosodium glutamate,Flavour enhancer,1,"A non-essential amino acid, first isolated in 1865. It is the predominant amino acid in most proteins, occurring as a product of the hydrolysis of the glutamine contained in proteins, playing a vital part in brain function. The various forms of glutamic acid are known as glutamates with probably the best known being monosodium glutamate ."
297,E622,Monopotassium glutamate,Flavour enhancer,1,"Potassium salt from glutamic acid. Commercially prepared from molasses by bacterial fermentation. Also prepared from vegetable protein, such as gluten, or soy protein. Glutamic acid and glutamates are present in all proteins. Free glutamates are present in high concentrations in ripened cheese, breast milk, tomatoes and sardines. As a flavour enhancer glutamic acid and glutamates have the specific umami taste and enhance many other flavours, thereby reducing the amounts of salt needed in a product. Potassium glutamate is mainly used in low salt (low sodium) products. Acceptable daily intake is not determined. Glutamates may not be used in products intended for children under 12 weeks. Although many side effects have been reported for glutamates, these have not been scientifically proven."
298,E623,Calcium diglutamate,Flavour enhancer,1,"Calcium salt from glutamic acid , a natural amino acid (building block of protein). Commercially prepared from molasses by bacterial fermentation. Also prepared from vegetable protein, such as gluten, or soy protein. Glutamic acid and glutamates are present in all proteins. Free glutamates are present in high concentrations in ripened cheese, breast milk, tomatoes and sardines. Flavour enhancer having a specific umami taste. It enhances many other flavours, thereby reducing the amounts of salt needed in a product. Calcium glutamate is mainly used in low salt (low sodium) products."
299,E624,Monoammonium glutamate,Flavour enhancer,1,"Ammonium salt from glutamic acid , a natural amino acid (building block of protein). Commercially prepared from molasses by bacterial fermentation. Also prepared from vegetable protein, such as gluten, or soy protein. Glutamic acid and glutamates are present in all proteins. Free glutamates are present in high concentrations in ripened cheese, breast milk, tomatoes and sardines. A Flavour enhancer having a specific umami taste. It enhances many other flavours, thereby reducing the amounts of salt needed in a product. Ammonium glutamate is mainly used in low salt (low sodium) products."
300,E625,Magnesium diglutamate,Flavour enhancer,1,"Magnesium salt from glutamic acid , a natural amino acid (building block of protein). Commercially prepared from molasses by bacterial fermentation. Also prepared from vegetable protein, such as gluten, or soy protein. Glutamic acid and glutamates are present in all proteins. Free glutamates are present in high concentrations in ripened cheese, breast milk, tomatoes and sardines. A Flavour enhancer having a specific umami taste. It enhance many other flavours, thereby reducing the amounts of salt needed in a product. Hardly used, only in low sodium meat products."
301,E626,Guanylic acid,Flavour enhancer,1,"Guanylic acid is a natural acid, which is part of RNA, one of the genetic carrier molecules in the cell. It is thus part of all cells in all living organisms. Commercially prepared from yeast extract sardines. Flavour enhancer. Flavour enhancer having specific umami taste but strongly enhance many other flavours, thereby reducing the amounts of salt needed in a product. Acceptable daily intake is not determined. Guanylates may not be used in products intended for children under 12 weeks. Asthmatic people should avoid guanylic acid and guanylates. As guanylates are metabolised to purines, they should be avoided by people suffering from gout. However, the concentrations used are generally so low that no effects are to be expected. Guanlyic acid and guanylates are generally produced from yeasts, but partly also from fish."
302,E627,"Disodium guanylate, sodium guanylate",Flavour enhancer,1,"Sodium salt of guanylic acid , a natural acid, which is part of RNA, one of the genetic carrier molecules in the cell. It is thus part of all cells in all living organisms. Commercially prepared from yeast extract or sardines. A flavour enhancer having specific umami taste but strongly enhance many other flavours, thereby reducing the amounts of salt needed in a product. Acceptable daily intake is not determined. Guanylates may not be used in products intended for children under 12 weeks. Asthmatic people should avoid guanylic acid and guanylates. As guanylates are metabolised to purines, they should be avoided by people suffering from gout. However, the concentrations used are generally so low that no effects are to be expected. Guanlyic acid and guanylates are generally produced from yeasts, but partly also from fish."
303,E628,Dipotassium guanylate,Flavour enhancer,1,"Potassium salt of guanylic acid , a natural acid, which is part of RNA, one of the genetic carrier molecules in the cell. It is thus part of all cells in all living organisms. Commercially prepared from yeast extract or sardines. A flavour enhancer having specific umami taste but strongly enhance many other flavours, thereby reducing the amounts of salt needed in a product. Used in many products, mainly in low-salt/sodium products. Guanylates may not be used in products intended for children under 12 weeks. Asthmatic people should avoid guanylic acid and guanylates. As guanylates are metabolised to purines, they should be avoided by people suffering from gout. However, the concentrations used are generally so low that no effects are to be expected. Guanlyic acid and guanylates are generally produced from yeasts, but partly also from fish."
304,E629,Calcium guanylate,Flavour enhancer,1,"Calcium salt of guanylic acid , a natural acid, which is part of RNA, one of the genetic carrier molecules in the cell. It is thus part of all cells in all living organisms. Commercially prepared from yeast extract or sardines. Flavour enhancer having specific umami taste but strongly enhance many other flavours, thereby reducing the amounts of salt needed in a product. Used in many products, mainly in low-salt/sodium products. Acceptable daily intake is not determined. Guanylates may not be used in products intended for children under 12 weeks. Asthmatic people should avoid guanylic acid and guanylates. As guanylates are metabolised to purines, they should be avoided by people suffering from gout. However, the concentrations used are generally so low that no effects are to be expected. Guanlyic acid and guanylates are generally produced from yeasts, but partly also from fish."
305,E900,Dimethyl polysiloxane,Anti-foaming agent anti-caking agent,1,"Synthetic polymer. Used as Anti-foaming agent and as a protective layer on fats and oils against oxygen. Found in products like Industrial oils, soups, juices Acceptable daily intake is upto 1. 5 mg/kg bodyweight ."
306,E901,"Beeswax, white and yellow",Glazing agent [animal origin],1,"Natural polymer produced by bees. The white wax is bleached by sunlight or hydrogen peroxide. Used as a coating, in chewing gum and part of honey flavour. Found in many different foods and pharmaceutical products. Acceptable daily intake is not determined."
307,E902,Candelilla wax,Glazing agent,1,"Natural polymer produced from the Mexican trees Euphorbia antisyphilitica , E. cerifera and Pedilanthus pavonis . Used as a coating and used in chewing gum. Also found in confectionary. Acceptable daily intake is not determined."
308,E903,Carnauba wax,Glazing agent [possible allergic reaction],1,"Natural polymer produced from the Canauba palm (Copernica cerifera ) and related species from Brazil. Used as a coating and in chewing gum products. Also found in confectionary, coffee and bakery products. Acceptable daily intake is not determined. Canauba wax is widely used in cosmetics and can cause dermal eczema. People who have developed such eczema may be sensitive to the use of canauba wax in foods."
309,E904,Shellac,Glazing agent [animal origin],2,"Natural polymer derived from certain species of lice from India . It is used as a coating found in products like Confectionary, fruits. Acceptable daily intake is not determined."
310,E905,Microcrystalline wax,Glazing agent,1,"Synthetic mixture of hydrocarbons used as coating, lubricant, solvent, Anti-foaming agent and in chewing gum. Found in many different products, also in pharmaceutical and cosmetic preparations. Acceptable daily intake is not determined. It has laxative effects in high concentrations."
311,E907,Crystalline wax,Glazing agent,1,"Synthetic mixture of hydrocarbons. Used as a Coating, lubricant, solvent, Anti-foaming agent and in chewing gum. Also in pharmaceutical and cosmetic preparations. Acceptable daily intake is not determined. Has laxative effects in high concentrations. Banned in Australia."
312,E910,L-cysteine,[animal origin],4,"A naturally occuring sulphur containing amino acid, derived from cystine, that the body needs to produce Glutathione, one of the body's major antioxidants. Natural sources of cysteine include eggs, meat, dairy products and some cereals although it is commercially produced from hair, both animal and human, (which is around 12% cysteine) and feathers. In compound form (E920 and E921) it is used in flour and bakery products (except wholemeal) where it is used as an improving agent and in chicken stock cubes where it is used as a flavour."
313,E912,Montanic acid esters,,1,"Wax obtained by solvent extraction of lignite (brown coal). It consists of non-glyceride carboxylic acid esters, free acids and resins. Used as coating for citrus fruits. Acceptable daily intake is not determined."
314,E913,"Lanolin, sheep wool grease",Glazing agent,1,A wax from sheep. It is excreted by the skin of the sheep and extracted from the wool. Used as a coating and in chewing gum. Its main use however is in cosmetics. Acceptable daily intake is not determined.
315,E915,Esters of Colophane,Glazing agent,1,"Resin obtained from the pine tree Pinus silvestris and related species. Function &amp; Characteristics: Stabiliser, used as a flavour and in chewing gum. It is also used to give Citrus flavour. Acceptable daily intake is not determined."
316,E920,L-cysteine hydrochloride,Improving agent [animal origin],2,"An essential amino acid, present in all protein (essential indicates that it is needed by the human body). Derived from proteins, including animal protein and hair. It is a bread enhancer and stabilises the structure of leavened bread. Acceptable daily intake is not determined."
317,E921,L-cysteine hydrochloride monohydrate,Improving agent [animal origin],2,"An essential amino acid, present in all protein (essential indicates that it is needed by the human body). Derived from proteins, including animal protein and hair. It is a bread enhancer and stabilises the structure of leavened bread. Acceptable daily intake is not determined. E921 can be obtained from animal sources, including pork making it haram for muslims."
318,E925,Chlorine,"Preservative, bleach",1,"Destroys nutrients, listed carcinogen, in some areas tap water is contaminated with it (most of Australia!), to make it 'safer' to drink. Typical products are flour products for bleaching, as a disinfectant, decolouriser and irritant poison. Toxic by inhalation, ingestion and through skin contact. Inhalation can cause serious lung damage and may be fatal. 1000ppm (0. 1%) is likely to be fatal after a few deep breaths, and half that concentration fatal after a few minutes. May irritate or burn skin."
319,E926,Chlorine dioxide,"Preservative, bleach",1,Obtained from chlorine and sodium chlorite. It is a bread enhancer and stabilises the structure of leavened bread. Used as a bleaching agent for flour but not often used. Acceptable daily intake is upto 30 mg/kg bodyweight
320,E927a,Emulsifier,Improving agent,1,Obtained from carbonamide. Bread enhancer and bleaching agent for flour but practically not used. Acceptable daily intake is upto 45 mg/kg bodyweight.
321,E927b,Carbamide,Improving agent,1,Obtained from ammonia and carbon dioxide. Used as nutrient in fermented products. Acceptable daily intake is not determined.
322,E928,Benzole peroxide,Improving agent,1,Obtained from benzoylchloride and sodium peroxide. bread enhancer and bleaching agent for flour but practically not used. Acceptable daily intake is upto 40 mg/kg bodyweight.
323,E930,calcium peroxide,,1,Synthetic. Bread enhancer and bleaching agent for flour but practically not used. Acceptable daily intake is not determined.
324,E938,Argon,Packaging gas,1,Natural inert gas and propellant. Found in Canned products. Acceptable daily intake is not determined.
325,E939,Helium,Packaging gas,1,Natural inert gas and propellant. Found in Canned products. Acceptable daily intake is not determined.
326,E941,Nitrogen,Packaging gas,1,Natural inert gas and propellant. Found in Spray-cans. Acceptable daily intake is not determined.
327,E942,Nitrous oxide,Propellant,1,Natural inert gas and propellant. Found in Spray-cans. Acceptable daily intake is not determined.
328,E948,Oxygen,Packaging gas,1,Natural gas. Used in modified atmosphere packaging as preservative. Found in Gas packed vegetables Acceptable daily intake is not determined.
329,E950,Acesulfame K,Sweetener,1,None available
330,E951,Aspartame,Sweetener,1,"Intense sweeteners, such as aspartame, acesulfame K and saccharin, provide virtually no calories and are mainly used in diet products."
331,E952,Cyclamic acid and its Na and Ca salts,Sweetener,1,None available
332,E953,Isomalt,Sweetener,1,"Discovered in the 1960s, isomalt is made from sucrose and looks much like table sugar. It is white, crystalline and odourless. Isomalt is a mixture of two disaccharide alcohols?gluco mannitol and gluco sorbitol. Products made with isomalt have the same texture and appearance as those made with sugar. Because the same amount of isomalt is used in products as would be used if they were sweetened with sugar, isomalt containing products have the same appearance and texture as those made with sugar. Found in boiled sweets, toffee, lollipops, fudge, wafers, cough drops, throat lozenges, and a wide variety of other products."
333,E954,"Saccharin and its Na, K and Ca salts",Sweetener,1,"Calcium &amp; sodium saccharin; artificial sweetener derived from toluene (a known carcinogen). Not listed in Australia by number until 1992. Banned in 1977 in the US, but reinstated subject to strict labelling stating: ""Use of this product may be hazardous to your health, this product contains saccharin which has been determined to cause cancer in laboratory animals"". It interferes with normal blood coagulation, blood sugar levels and digestive function. Banned in France, Germany, Hungary, Portugal, Spain. Banned as food additive in Malaysia and Zimbabwe. Banned as a beverage additive in Fiji, Israel, Peru, and Taiwan."
334,E957,Thaumatin,Sweetener,1,"Artificial sweetener and flour enhancer. A protein derived from the tropical plant Thaumococcus danielli; used to sweeten wines, chewing gum, Japanese cooking, bread and fruit. Has a liquorice after taste."
335,E959,Neohesperidine DC,Sweetener,1,"Artificial sweetener 340 times sweeter than sugar from grapefruit seed. Not listed for use in Australia, but may be imported with foods. Little research on effects but is used in a large range of foods."
336,E965,Maltitol (i) Maltitol (ii) Maltitol syrup,Sweetener,1,"Humectant, artificial sweetener base, bulking agent, base for essences. Starch decomposed with digestive enzymes. Used in confectionery, dried fruits, low-joule foods, chocolate, jam, ice cream; laxative in high concentrations."
337,E966,Lactitol,Sweetener [animal origin],1,"A synthetic carbohydrate alcohol, produced from milk sugar (lactose) derived from whey (milk). Low-calorie sweetener. Found in many bakery and confectionery products. Acceptable Daily Intake is not defined. Lactitol is partly absorbed and metabolised as glucose by the body; the remaining fraction is fermented in the large intestine. During fermentation, gases are produced, which may cause bloating and flatulence. In intolerant persons it can act as a laxative. Side effects normally occur after an intake of 25-30 grams in a single dose, which is far above the usage in normal foods. The term carbohydrate alcohol is a chemical definition; lactitol does not contain alcohol (ethanol)."
338,E967,Xylitol,Sweetener,1,"A natural carbohydrate alcohol, present in many plants. It is commercially produced from xylan, a polysaccharide fraction of wood pulp. A Low-calorie sweetener found in many bakery and confectionery products. Acceptable Daily Intake is not defined. Xylitol is partly absorbed and metabolised as sugar by the body; the remaining fraction is fermented in the large intestine. During fermentation, gases are produced, which may cause bloating and flatulence. In intolerant persons it can act as a laxative. Side effects normally occur after an intake of 25-30 grams in a single dose, which is far above the usage in normal foods. The term carbohydrate alcohol is a chemical definition; xylitol does not contain alcohol (ethanol)."
339,E999,Quillaia extract,Foaming agent,1,"Quillaia extract is a purified extract of the outer cambium layer of Quillaia Saponaria Molina, or Quillay Bark. The Quillaia tree is native to Peru and Chile, and cultivated in Northern Hindustan. Quillaia bark infusion has good foam capabilities due to the presence of saponin, a non-poisonous, white powder. Saponin is a glucoside which will yield quillaic acid and quillaia-sapotoxin upon decomposure. The latter products are both poisonous irritants, however it is the sapotoxin which foams upon shaking. Quillaic acid is also known as 3, 16-dihydroxy-23-oxo-12-oleanen-28-oic acid. Used in the production of foam on non-alcoholic beverages. Use is banned in a number of countries. Used medically as a stimulating expectorant."
340,E1103,Invertase,Stabiliser,1,"An enzyme that catalyzes the hydrolysis of sucrose into glucose and fructose. Also called saccharase, sucrase. Traditionally, invertase was produced on site by autolysing yeast cells. The autolysate was added to the syrup (70% sucrose (w/w) ) to be inverted together with small amounts of xylene to prevent microbial growth. Inversion was complete in 48 -72 hours at 50?C and pH 4. 5. The enzyme and xylene were removed during the subsequent refining and evaporation. Partially inverted syrups were (and still are) produced by blending totally inverted syrups with sucrose syrups. Now, commercially produced invertase concentrates are employed. Invertase is also used in the production of confectionery with liquid or soft centres. GeneticallyModifiedEnzymes In many cases the enzymes named below are brand names. They may appear under other names as well. Enzymes are usually found in minuscule quantities in the final food product. The toxin found in genetically engineered tryptophan was less than 0. 1 percent of the total weight of the product, yet it was enough to kill people. The use of enzymes is pervasive in the food industry. Nothing is known about the long term effects of genetically engineered enzymes. We include this information so you can make an informed choice about whether you want to eat them or not. Sugar: Enzymes used: Termamyl, Dextranase, Invertase, Alpha Amylase"
341,E1105,Lysozyme,Preservative,1,"An enzyme, that is a normal constituent of tears, saliva, blood and (human) milk. Commercially prepared from chicken eggs or by bacteria. Preservative; it degrades the cell wall of bacteria. Used in Infant nutrition and pharmaceutical preparations. Acceptable Daily Intake is not determined. Lysozyme is a protein and all proteins may cause allergic reactions."
342,E1200,Polydextrose,"Stabiliser, thickening agent, humectant, carrier",1,"Polymer of glucose, with some sorbitol. Produced by heating dextrose (glucose) in the presence of sorbitol and citric acid. A Thickening and filling agent, binds water and protects against freeze damage. Found in many different products. Acceptable Daily Intake is not determined. No health effects are known by normal use. At high doses (over 90 grams) it acts as a laxative."
343,E1201,Polyvinylpyrrolidone,Stabiliser,1,"Synthetic polymer. Thickening and filling agent, stabiliser and used in pharmaceutical tablets. Also found in flavours fragrances and pharmaceuticals. Acceptable Daily Intake is upto 50 mg/kg bodyweight."
344,E1202,Polyvinylpolypyrrolidone,"Carrier, stabiliser",1,"Synthetic polymer . Stabiliser and used in pharmaceutical tablets. Found in products like Wine, beer, pharmaceuticals. Acceptable Daily Intake is not determined."
345,E1501,Benzylated hydrocarbons,Flavours,1,"1501 (i) : Benzyl alcohol 1501 (ii) : Benzyl acetate 1501 (iii) : Benzyl benzoate. Natural compounds, which constitute part of the flavour and fragrance of many plant species. They are commercially produced by chemical synthesis used as flavourings and fragrances. These compounds are also used in cosmetics and pharmaceuticals. Acceptable Daily intake is upto 5 mg/kg body weight. Skin problems may occur when used in cosmetics."
346,E1502,"Butane-1, 3-diol",Flavour enhancer,1,It is commercially produced by chemical synthesis. Used as a solvent for flavours and in Tobacco products. Acceptable Daily intake is upto 4 mg/kg body weight.
347,E1503,Castor Oil,"Flavour , solvent",1,"Natural oil extracted from the seeds of Ricinus communis (castor bean). Castor oil is a flavour component as well as a solvent for flavours. Used in products like flavoured sugar , lip products, etc. Acceptable Daily intake upto 0. 7 mg/kg body weight."
348,E1504,Ethyl Acetate,Flavour solvent,1,Natural component of many fruits; it is commercially produced from acetic acid. Ethyl acetate is a flavour component as well as a solvent for flavours. Many products with fruit flavour. Acceptable Daily Intake is upto 6 mg/kg body weight. No health effects when used in foods
349,E1505,Triethyl citrate,Foam stabiliser,1,E1505 is commercially produced from citric acid. Its flavour component is used in many products. Acceptable Daily Intake upto 20 mg/kg body weight.
350,E1517,Glyceryl diacetate,Flavour solvent,1,Glycerol diacetate is commercially produced from acetic acid and glycerol. Solvent for flavours. Found in many products. Acceptable Daily Intake is not determined.
351,E1518,Glyceryl triacetate (triacetin),Flavour solvent,1,Glycerol triacetate is commercially prepared from acetic acid and glycerol. It is used as a solvent for flavours; it also has some anti-fungal activity. Used in many products. Acceptable Daily Intake is not determined.
352,E1520,Propylene glycol Humectant Propylene glycol,,1,Propylene glycol is commercially produced from propylene and carbonate. It is used as a solvent for anti-oxidants. Used in many products. Acceptable Daily Intake is upto 25 mg/kg body weight. No adverse health effects known when used in foods.
